,county_fips,state_officer_id,asian_stop_percentage,asian_stops,black_stop_percentage,black_stops,hispanic_stop_percentage,hispanic_stops,other_stop_percentage,other_stops,white_stop_percentage,white_stops,total_population,white,black,asian,hispanic,other,white_percentage,black_percentage,hispanic_percentage,asian_percentage,other_percentage
0,39001,oh1001.0,,,,,,,,,1.0,3.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
1,39001,oh1005.0,,,,,,,,,1.0,19.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
2,39001,oh1010.0,,,0.03333333333333333,3.0,0.011111111111111112,1.0,,,0.9555555555555556,86.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
3,39001,oh1040.0,,,,,,,,,1.0,2.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
4,39001,oh1053.0,,,,,,,,,1.0,5.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
5,39001,oh1077.0,,,,,,,,,1.0,1.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
6,39001,oh1081.0,,,0.09090909090909091,1.0,,,,,0.9090909090909091,10.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
7,39001,oh11.0,,,,,,,,,1.0,1.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
8,39001,oh1110.0,,,0.014492753623188406,1.0,,,,,0.9855072463768116,68.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
9,39001,oh1214.0,,,0.04961832061068702,13.0,0.011450381679389313,3.0,,,0.9389312977099237,246.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
10,39001,oh1223.0,,,,,,,,,1.0,1.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
11,39001,oh1224.0,,,,,,,,,1.0,5.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
12,39001,oh1233.0,0.01694915254237288,1.0,0.01694915254237288,1.0,0.01694915254237288,1.0,,,0.9491525423728814,56.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
13,39001,oh1235.0,0.0030911901081916537,2.0,0.04173106646058733,27.0,0.00463678516228748,3.0,0.00463678516228748,3.0,0.9459041731066461,612.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
14,39001,oh1276.0,,,,,,,,,1.0,7.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
15,39001,oh1344.0,,,1.0,1.0,,,,,,,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
16,39001,oh1421.0,0.0027472527472527475,1.0,0.03571428571428571,13.0,,,,,0.9615384615384616,350.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
17,39001,oh1468.0,0.00441696113074205,5.0,0.023851590106007067,27.0,0.006183745583038869,7.0,,,0.965547703180212,1093.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
18,39001,oh1500.0,,,,,,,,,1.0,4.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
19,39001,oh1521.0,,,,,,,,,1.0,12.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
20,39001,oh1536.0,,,1.0,1.0,,,,,,,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
21,39001,oh1538.0,,,,,,,,,1.0,1.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
22,39001,oh158.0,,,,,,,,,1.0,3.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
23,39001,oh1620.0,0.003883495145631068,6.0,0.021359223300970873,33.0,0.001941747572815534,3.0,,,0.9728155339805825,1503.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
24,39001,oh1621.0,,,,,,,,,1.0,1.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
25,39001,oh1648.0,,,,,,,,,1.0,3.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854
