,county_fips,state_officer_id,asian_stop_percentage,asian_stops,black_stop_percentage,black_stops,hispanic_stop_percentage,hispanic_stops,other_stop_percentage,other_stops,white_stop_percentage,white_stops,total_population,white,black,asian,hispanic,other,white_percentage,black_percentage,hispanic_percentage,asian_percentage,other_percentage
0,37001,nc.10687,,,,,,,,,1.0,1.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
1,37001,nc00397,,,,,,,,,1.0,1.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
2,37001,nc01281,,,,,,,,,1.0,1.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
3,37001,nc0324,,,,,,,,,1.0,1.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
4,37001,nc03262007,,,1.0,1.0,,,,,,,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
5,37001,nc03272007,,,,,,,,,1.0,1.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
6,37001,nc0463,,,,,,,,,1.0,2.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
7,37001,nc0464,,,0.5,1.0,,,,,0.5,1.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
8,37001,nc0506,,,1.0,1.0,,,,,,,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
9,37001,nc05292008,,,,,0.6666666666666666,2.0,,,0.3333333333333333,1.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
10,37001,nc0563,,,,,,,,,1.0,1.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
11,37001,nc06162008,,,1.0,1.0,,,,,,,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
12,37001,nc06202008,0.047619047619047616,1.0,0.14285714285714285,3.0,,,0.047619047619047616,1.0,0.7619047619047619,16.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
13,37001,nc068,,,,,1.0,1.0,,,,,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
14,37001,nc0687,,,,,,,,,1.0,1.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
15,37001,nc0810,,,,,,,,,1.0,1.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
16,37001,nc08102008,,,0.2857142857142857,2.0,,,0.14285714285714285,1.0,0.5714285714285714,4.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
17,37001,nc0811,,,1.0,1.0,,,,,,,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
18,37001,nc0812,,,,,,,,,1.0,1.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
19,37001,nc0813,,,,,,,,,1.0,1.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
20,37001,nc0872,,,,,,,,,1.0,1.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
21,37001,nc1-551,,,,,,,,,1.0,1.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
22,37001,nc100059,,,,,,,,,1.0,2.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
23,37001,nc10006,,,0.25,1.0,,,,,0.75,3.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
24,37001,nc10008,,,,,,,,,1.0,1.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
25,37001,nc10034,,,1.0,1.0,,,,,,,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
26,37001,nc10038,,,0.16666666666666666,3.0,0.2222222222222222,4.0,,,0.6111111111111112,11.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
27,37001,nc10041,,,,,,,,,1.0,1.0,156372,102444,28814,2214,19988,848,0.6551300744378789,0.18426572532166885,0.12782339549279922,0.014158545008057709,0.0054229657483436935
