,county_fips,state_officer_id,asian_stop_percentage,asian_stops,black_stop_percentage,black_stops,hispanic_stop_percentage,hispanic_stops,other_stop_percentage,other_stops,white_stop_percentage,white_stops,total_population,white,black,asian,hispanic,other,white_percentage,black_percentage,hispanic_percentage,asian_percentage,other_percentage
10,06021,,0.03823848238482385,4233.0,0.033242999096657636,3680.0,0.1753929539295393,19416.0,0.05312556458897922,5881.0,0.7,77490.0,27976,14845,195,685,11470,571,0.5306334000571918,0.006970260223048327,0.4099942808121247,0.024485273091221046,0.020410351730054333
11,06023,,0.017573081762836132,2416.0,0.024046609398980238,3306.0,0.05255922550424416,7226.0,0.07478742826385808,10282.0,0.8310336550700814,114253.0,135182,101904,1374,3692,15755,6739,0.7538281723898153,0.010164075098755752,0.11654658164548534,0.027311328431300026,0.04985131156514921
12,06025,,0.01318463528107627,7065.0,0.035661032637804166,19109.0,0.6517390095380992,349235.0,0.0337929760325165,18108.0,0.26562234651050387,142334.0,178807,21334,4195,2227,154628,1390,0.11931300228738248,0.023461050182599114,0.8647759875172673,0.012454769667854167,0.007773744875759898
13,06027,,0.06572302756653993,8850.0,0.020325867395437264,2737.0,0.12491831036121673,16821.0,0.10803083412547529,14547.0,0.6810019605513308,91701.0,18326,11733,179,222,3976,2012,0.6402379133471571,0.00976754338098876,0.21695951107715813,0.012113936483684383,0.10978937029357197
14,06029,,0.043535186360750884,61448.0,0.06905351636891267,97466.0,0.4169283349959191,588476.0,0.06628686972884737,93561.0,0.40419609254557,570505.0,871337,313983,45298,38843,461782,6316,0.360346226546101,0.05198677434792738,0.5299694607252992,0.04457861883519235,0.007248630552817108
15,06031,,0.02677668939407862,4371.0,0.055519820631099184,9063.0,0.4695814113048965,76654.0,0.03263313301355681,5327.0,0.4154889456563689,67824.0,150261,50536,8917,5422,82355,1827,0.3363214673135411,0.059343409134772165,0.5480796746993565,0.036083880714223915,0.01215884361211492
16,06033,,0.008802223229962443,757.0,0.029081057197009336,2501.0,0.12155672608458042,10454.0,0.046441320449762215,3994.0,0.7941186730386856,68295.0,64076,46301,1329,839,12525,2057,0.7225950433859791,0.020740995068356326,0.19547100318371932,0.013093826081528185,0.032102503277358134
17,06035,,0.014146986707962318,1754.0,0.023035230352303523,2856.0,0.05936249838688863,7360.0,0.03214124403148794,3985.0,0.8713140405213576,108029.0,31945,21101,2808,533,6086,1074,0.6605415557990296,0.08790107998121771,0.19051494756612927,0.016684927218657067,0.03362028486461105
18,06037,,0.0940546757129887,565112.0,0.12155081232987175,730318.0,0.43251449860901564,2598692.0,0.08637567645612304,518974.0,0.26550433689200087,1595239.0,10057155,2687787,801182,1413105,5032156,72555,0.26725122561996906,0.07966288677066229,0.5003558163317559,0.14050742978506348,0.00721426685777439
19,06039,,0.03480709199600106,6824.0,0.035317160753269544,6924.0,0.38352579927774266,75191.0,0.05058351865831514,9917.0,0.49576642931467163,97196.0,153366,54887,4679,2906,89079,1903,0.35788245112997663,0.030508717707966565,0.5808262587535699,0.01894813713600146,0.01240822607357563
20,06041,,0.06889977398763596,25333.0,0.05319857810753402,19560.0,0.1321995545027048,48607.0,0.072813513961907,26772.0,0.6728885794402182,247407.0,259358,186361,5849,14525,43690,2666,0.7185473361145598,0.022551839542254336,0.16845441436161598,0.056003670602025,0.010279227939758943
21,06043,,0.061224489795918366,2856.0,0.012004801920768308,560.0,0.09029326016120734,4212.0,0.06952066540902076,3243.0,0.7669567827130852,35777.0,17645,14381,226,224,1935,406,0.8150184188155285,0.01280816095211108,0.10966279399263247,0.012694814395012752,0.02300935109096061
22,06045,,0.02281595653674716,6081.0,0.02372019030181147,6322.0,0.11876979183863368,31655.0,0.04784934940193003,12753.0,0.7868447119208777,209713.0,87409,58018,499,1521,22308,3245,0.663753160429704,0.005708794288917617,0.25521399398231304,0.017400954135157708,0.03712432358223981
23,06047,,0.055790941633135256,25124.0,0.05645934926852666,25425.0,0.4375094376493369,197021.0,0.06467343512670877,29124.0,0.3855668363222924,173630.0,265001,78119,8221,19377,159246,1830,0.2947875668393704,0.031022524443303987,0.6009260342413802,0.07312047879064608,0.006905634318361063
24,06049,,0.010972798524665744,476.0,0.012632549562010143,548.0,0.06754264638082065,2930.0,0.03958045182111572,1717.0,0.8692715537113878,37709.0,9033,7014,82,110,1440,380,0.7764862172035869,0.009077825750027677,0.15941547658585187,0.012177571128085908,0.04206797298793313
25,06051,,0.048441174998748934,4840.0,0.019976980433368364,1996.0,0.12313466446479508,12303.0,0.07723565030275735,7717.0,0.7312115298003303,73059.0,14051,9254,74,167,3920,317,0.6586008113301545,0.005266529072663867,0.27898370222759944,0.01188527506939008,0.022560671838303323
26,06053,,0.05107753567447275,24834.0,0.03549964829433034,17260.0,0.4139411191233273,201259.0,0.05520133607019305,26839.0,0.4442803608376765,216010.0,430201,133626,10653,24480,253938,3730,0.3106129460415015,0.024762843415054824,0.5902775679275502,0.056903633417867465,0.008670365712771471
27,06055,,0.04089624687826097,6976.0,0.034148600640176344,5825.0,0.2358803597181348,40236.0,0.04353433619810292,7426.0,0.645540456565325,110115.0,140823,75647,2849,10735,48951,1147,0.5371778757731337,0.020231070208701702,0.3476065699495111,0.0762304453107802,0.008144976317788998
28,06057,,0.03913751270193484,7549.0,0.034248563903693414,6606.0,0.08213226602517576,15842.0,0.05219199104124759,10067.0,0.7922896663279484,152820.0,98639,84469,472,1246,9620,1033,0.8563448534555298,0.00478512555885603,0.09752734719532842,0.012631920437149606,0.010472531148937033
29,06059,,0.10928803119990912,164521.0,0.05033184113873557,75769.0,0.30615409040453995,460881.0,0.07815521436651922,117654.0,0.45607082289029616,686564.0,3132211,1314672,47971,596998,1108359,21225,0.41972651267746647,0.015315379455598617,0.35385834479222505,0.19059954773161833,0.006776363405913586
30,06061,,0.039063494083216695,7061.0,0.03532366657999413,6385.0,0.08940732585736652,16161.0,0.05284442649523947,9552.0,0.7833610869841832,141598.0,370571,275220,5162,24485,53965,2116,0.7426916839148233,0.013929854197980953,0.145626614063162,0.0660737078724455,0.005710106835127411
31,06063,,0.009552697676333741,696.0,0.022838633525027793,1664.0,0.05417312892024321,3947.0,0.021493569771750917,1566.0,0.8919419701066443,64986.0,18754,15697,26,171,1738,633,0.8369947744481178,0.0013863709075397248,0.09267356297323237,0.009118054814972805,0.03375279940279407
32,06065,,0.043820504639483907,50130.0,0.09766736451963969,111730.0,0.432747807007959,495057.0,0.057255995489451345,65500.0,0.36850832834346603,421568.0,2323892,865631,137779,139108,1146344,19418,0.3724919230325678,0.05928803920319877,0.4932862628728013,0.059859924643658136,0.008355809994612487
33,06067,,0.06862603144239353,82943.0,0.14144195501823148,170950.0,0.16107338682120065,194677.0,0.0873175506340687,105534.0,0.5415410760841056,654519.0,1479300,685952,141420,220310,362225,26818,0.4637003988372879,0.09559926992496451,0.24486243493544244,0.14892854728587845,0.018128844723855876
34,06069,,0.055699375843336445,23818.0,0.041773362611869966,17863.0,0.4582769160253217,195967.0,0.07314957076075086,31280.0,0.371100774758721,158689.0,58051,20984,416,1447,35654,343,0.3614752545175794,0.007166112556200583,0.6141840795162874,0.024926357857745777,0.00590859761244423
