county_fips,asian_stop_percentage,asian_stops,black_stop_percentage,black_stops,hispanic_stop_percentage,hispanic_stops,other_stop_percentage,other_stops,white_stop_percentage,white_stops,total_population,white,black,asian,hispanic,other,white_percentage,black_percentage,hispanic_percentage,asian_percentage,other_percentage,white_difference,black_difference,hispanic_difference,asian_difference,other_difference
47001,0.0032766684403618337,117.0,0.04968213515557174,1774.0,0.014310919427563223,511.0,0.006245274035903324,223.0,0.9264850029405999,33082.0,75545,67876,2756,1025,2029,326,0.8984843470779006,0.03648156727778146,0.02685816400820703,0.01356807201006023,0.0043153087563703755,0.028000655862699286,0.013200567877790281,-0.012547244580643806,-0.010291403569698395,0.0019299652795329485
47003,0.003448493386883109,164.0,0.09380322560296066,4461.0,0.11510398048657401,5474.0,0.008116575898395609,386.0,0.7795277246251866,37072.0,46331,36218,3484,156,5612,150,0.7817228205736979,0.07519803155554597,0.12112840214974854,0.0033670760398005653,0.0032375731151928515,-0.0021950959485113053,0.01860519404741469,-0.006024421663174531,8.141734708254356e-05,0.004879002783202757
47005,0.0015712424312102399,41.0,0.07729746301831839,2017.0,0.010883728060090442,284.0,0.0065915536138575915,172.0,0.9036560128765233,23580.0,16173,15066,466,102,358,53,0.9315525876460768,0.02881345452297038,0.022135658195758363,0.006306807642366908,0.0032770667161318248,-0.02789657476955354,0.04848400849534801,-0.011251930135667922,-0.004735565211156668,0.0033144868977257667
47007,0.0007685551163812034,7.0,0.01745718050065876,159.0,0.04139218269653052,377.0,0.005270092226613966,48.0,0.9351119894598156,8517.0,14073,12653,462,12,296,118,0.8990975627087331,0.032828821146877,0.02103318411141903,0.0008526966531656363,0.008384850422795425,0.03601442675108246,-0.015371640646218238,0.02035899858511149,-8.414153678443291e-05,-0.0031147581961814587
47009,0.0060333865425719,223.0,0.024485268255729012,905.0,0.020562214225805578,760.0,0.007494385974405454,277.0,0.9414247450014881,34796.0,126192,115547,3518,1018,4010,381,0.915644414859896,0.027878153924179028,0.03177697476860657,0.00806707239761633,0.003019208824648155,0.02578033014159209,-0.003392885668450016,-0.011214760542800989,-0.0020336858550444306,0.004475177149757299
47011,0.0033286615276804485,171.0,0.1131160943704742,5811.0,0.0586895585143658,3015.0,0.011952036128630382,614.0,0.8129136494588491,41761.0,102860,89366,4876,1003,5884,385,0.868811977445071,0.047404238771145246,0.05720396655648454,0.009751118024499319,0.0037429515846782034,-0.05589832798622185,0.06571185559932895,0.0014855919578812618,-0.006422456496818871,0.008209084543952179
47013,0.003538377789874796,143.0,0.05119513040035631,2069.0,0.018409462067600336,744.0,0.008610877418716287,348.0,0.9182461523234523,37110.0,40008,38697,230,84,496,106,0.9672315536892622,0.00574885022995401,0.012397520495900819,0.0020995800839832034,0.0026494701059788044,-0.048985401365809866,0.0454462801704023,0.006011941571699517,0.0014387977058915925,0.005961407312737482
47015,0.0027280477408354645,32.0,0.03725490196078431,437.0,0.03358908780903666,394.0,0.003154305200341006,37.0,0.9232736572890026,10830.0,13855,13105,193,56,270,58,0.945867917719235,0.013929989173583544,0.019487549621075424,0.0040418621436304585,0.004186214363045832,-0.022594260430232382,0.02332491278720077,0.014101538187961237,-0.001313814402794994,-0.0010319091627048259
47017,0.0021901111719475324,92.0,0.1263360868426691,5307.0,0.013140667031685196,552.0,0.006284666841240746,264.0,0.8520484681124575,35792.0,28417,24149,2960,81,746,118,0.8498082133933913,0.10416300102051589,0.0262518914734138,0.002850406446845198,0.004152443959601647,0.0022402547190661926,0.022173085822153202,-0.013111224441728605,-0.0006602952748976658,0.002132222881639099
47021,0.01059446733372572,234.0,0.11676551817811383,2579.0,0.03477158509530493,768.0,0.015529496989179156,343.0,0.8223389324036764,18163.0,39575,37044,549,168,1045,155,0.9360454832596337,0.013872394188250158,0.02640555906506633,0.004245104232469993,0.003916614024005054,-0.11370655085595727,0.10289312398986367,0.008366026030238602,0.006349363101255727,0.011612882965174102
47023,0.0005140066820868671,8.0,0.1019018247237214,1586.0,0.016897969673605757,263.0,0.004883063479825238,76.0,0.8758031354407607,13631.0,17355,14977,1569,205,406,9,0.8629789685969461,0.09040622299049265,0.023393834629789684,0.01181215787957361,0.0005185825410544512,0.0128241668438146,0.01149560173322875,-0.006495864956183928,-0.011298151197486743,0.004364480938770786
47025,0.0018659343754400788,53.0,0.012568652302492607,357.0,0.009928179129700043,282.0,0.0018659343754400788,53.0,0.9737712998169272,27659.0,31701,30273,333,162,370,65,0.9549541023942463,0.010504400492098042,0.011671556102331157,0.005110248888047696,0.0020504085044635817,0.018817197422680954,0.0020642518103945653,-0.0017433769726311141,-0.003244314512607617,-0.00018447412902350283
47027,0.0006089145084030202,15.0,0.019485264268896647,480.0,0.024315986035560608,599.0,0.0024762523341722823,61.0,0.9531135828529674,23479.0,7769,7374,111,34,176,61,0.9491569056506629,0.014287553095636504,0.022654138241729953,0.00437636761487965,0.007851718367872313,0.003956677202304526,0.005197711173260143,0.001661847793830655,-0.0037674531064766296,-0.005375466033700031
47029,0.003128569300292993,126.0,0.05375676615185976,2165.0,0.029870387843273578,1203.0,0.008144212146794458,328.0,0.9051000645577792,36452.0,35256,33007,548,0,741,123,0.9362094395280236,0.015543453596550941,0.02101769911504425,0.0,0.003488767869298843,-0.031109374970244352,0.03821331255530882,0.008852688728229328,0.003128569300292993,0.004655444277495615
47031,0.07221403468994445,5096.0,0.12730982881759437,8984.0,0.04982428296111552,3516.0,0.02271567849450176,1603.0,0.7279361750368439,51369.0,53808,48074,1125,552,2287,91,0.8934359203092477,0.020907671721677075,0.04250297353553375,0.010258697591436218,0.0016911983348201012,-0.16549974527240374,0.1064021570959173,0.007321309425581769,0.06195533709850823,0.02102448015968166
47033,0.0020013342228152103,45.0,0.20008894818768067,4499.0,0.07938625750500333,1785.0,0.0020013342228152103,45.0,0.7165221258616856,16111.0,14558,10927,1876,27,1530,20,0.7505838714109081,0.12886385492512709,0.10509685396345651,0.0018546503640609973,0.0013738150844896278,-0.03406174554922248,0.07122509326255358,-0.02571059645845318,0.00014668385875421302,0.0006275191383255825
47035,0.012306046013911182,851.0,0.05074255636053389,3509.0,0.04108281636371524,2841.0,0.016861162928578657,1166.0,0.879007418333261,60786.0,57895,54911,316,190,1722,210,0.9484584160981087,0.005458157008377235,0.029743501165903793,0.003281803264530616,0.0036272562397443647,-0.06945099776484764,0.045284399352156654,0.011339315197811447,0.009024242749380566,0.013233906688834292
47037,0.007887993836981461,471.0,0.25256652878029173,15081.0,0.06536484064912662,3903.0,0.029709768719331446,1774.0,0.6444708680142688,38482.0,667885,377904,183425,22876,68669,3765,0.5658219603674285,0.27463560343472304,0.10281560448280767,0.03425140555634578,0.005637198020617322,0.0786489076468403,-0.02206907465443131,-0.03745076383368105,-0.02636341171936432,0.024072570698714123
