county_fips,asian_stop_percentage,asian_stops,black_stop_percentage,black_stops,hispanic_stop_percentage,hispanic_stops,other_stop_percentage,other_stops,white_stop_percentage,white_stops,total_population,white,black,asian,hispanic,other,white_percentage,black_percentage,hispanic_percentage,asian_percentage,other_percentage,white_difference,black_difference,hispanic_difference,asian_difference,other_difference
34021,0.052016491006416865,12516.0,0.27393855770189846,65914.0,0.12425192007181567,29897.0,0.0017205838348239519,414.0,0.548072447385045,131875.0,371101,191695,73118,38584,62677,1250,0.5165574870453057,0.19702991907863357,0.1688947213831275,0.10397169503720012,0.0033683552456069913,0.03151496033973933,0.07690863862326489,-0.04464280131131183,-0.051955204030783256,-0.0016477714107830394
34023,0.09845521761888354,37431.0,0.18634973157663545,70847.0,0.15856311302714746,60283.0,0.0020569041750946255,782.0,0.5545750336022389,210840.0,831852,376818,77191,195550,171871,3613,0.45298682938791995,0.09279415088260892,0.2066124743343768,0.23507787442958603,0.00434332068685295,0.10158820421431897,0.09355558069402653,-0.04804936130722934,-0.1366226568107025,-0.0022864165117583244
34025,0.048319442921372954,14100.0,0.11427034214277881,33345.0,0.09161503454326132,26734.0,0.0011000383814014694,321.0,0.7446951420111855,217308.0,627532,475096,42129,33211,67747,1931,0.7570864912068229,0.06713442501736963,0.10795784119375586,0.05292319754211738,0.003077133915083215,-0.012391349195637447,0.04713591712540918,-0.016342806650494535,-0.004603754620744423,-0.0019770955336817454
34027,0.07717535682372546,15978.0,0.12328350278938344,25524.0,0.14218368874827927,29437.0,0.0022701475595913734,470.0,0.6550873040790205,135626.0,498215,361301,14871,49318,65361,1492,0.7251909316259045,0.02984855935690415,0.13119034954788594,0.09898939212990375,0.0029946910470379255,-0.07010362754688404,0.0934349434324793,0.010993339200393332,-0.021814035306178287,-0.0007245434874465521
34029,0.04234230209899889,8531.0,0.0892459188890047,17981.0,0.0727626478456598,14660.0,0.0010770460151779111,217.0,0.7945720851511587,160088.0,586166,498857,16720,11052,53996,837,0.851050726244784,0.028524342933571718,0.09211725006226905,0.018854727159200637,0.001427923148050211,-0.056478641093625215,0.06072157595543298,-0.019354602216609243,0.023487574939798254,-0.00035087713287229984
34031,0.08572547867391411,8753.0,0.14983595318544635,15299.0,0.23381812839723815,23874.0,0.002076294011067039,212.0,0.5285441457323343,53967.0,507204,216076,54527,26187,215913,2943,0.426013990425943,0.10750506699473979,0.4256926207206568,0.05163011332718196,0.005802399034707928,0.10253015530639131,0.04233088619070656,-0.19187449232341863,0.03409536534673215,-0.003726105023640889
34033,0.02589372244441108,1897.0,0.2926795976030903,21442.0,0.09350131720833732,6850.0,0.0007780401577920039,57.0,0.5871473225863693,43015.0,64504,48719,8584,576,5455,193,0.7552864938608458,0.13307701847947415,0.08456839885898548,0.008929678779610567,0.0029920625077514574,-0.16813917127447653,0.15960257912361617,0.008932918349351837,0.01696404366480051,-0.0022140223499594533
34035,0.09596518112450433,12149.0,0.13018373118058738,16481.0,0.11685018720674892,14793.0,0.002243321379484668,284.0,0.6547575791086747,82891.0,331686,194082,29696,54687,48395,1229,0.5851377507642771,0.08953045953100221,0.14590606778700338,0.1648758162840759,0.0037053116501751656,0.06961982834439762,0.04065327164958517,-0.029055880580254462,-0.06891063515957158,-0.0014619902706904976
34037,0.023007815353151707,1890.0,0.043130523701701846,3543.0,0.05703260049180727,4685.0,0.0010103961239743872,83.0,0.8758186643293648,71945.0,144694,126630,2834,2701,10890,231,0.8751572283577758,0.019586161140061096,0.07526227763417971,0.018666979971526117,0.0015964725558765395,0.000661435971589075,0.02354436256164075,-0.01822967714237244,0.00434083538162559,-0.0005860764319021523
34039,0.08935380933386518,22401.0,0.19184284004786598,48095.0,0.16408456322297565,41136.0,0.0019186278420422816,481.0,0.5528001595532509,138587.0,550436,227794,111489,26225,171384,11400,0.41384284458138637,0.2025467084275011,0.31136044880785413,0.04764404944444041,0.020710854667935964,0.13895731497186453,-0.010703868379635134,-0.14727588558487847,0.04170975988942477,-0.018792226825893682
34041,0.06000290204341709,9511.0,0.135733617649471,21515.0,0.11380426348030712,18039.0,0.0015330359790295819,243.0,0.6889261808477752,109201.0,107095,89471,4386,2993,8982,166,0.8354358280031747,0.04095429291750315,0.08386946169288949,0.027947149726878007,0.0015500256781362342,-0.1465096471553995,0.09477932473196785,0.029934801787417628,0.032055752316539086,-1.6989699106652366e-05
