county_fips,asian_stop_percentage,asian_stops,black_stop_percentage,black_stops,hispanic_stop_percentage,hispanic_stops,other_stop_percentage,other_stops,white_stop_percentage,white_stops,total_population,white,black,asian,hispanic,other,white_percentage,black_percentage,hispanic_percentage,asian_percentage,other_percentage,white_difference,black_difference,hispanic_difference,asian_difference,other_difference
09001,0.01797928937868136,757.0,0.17965038951168535,7564.0,0.1676087782633479,7057.0,0.006222686680600418,262.0,0.628538856165685,26464.0,941618,598017,98457,47323,186247,6900,0.6350951235001879,0.10456151008158297,0.1977946470861857,0.050257110632974306,0.007327812340035981,-0.006556267334502985,0.07508887943010238,-0.030185868822837775,-0.032277821254292946,-0.0011051256594355628
09003,0.018179101504133877,730.0,0.19187668094431717,7705.0,0.12239764916824385,4915.0,0.008840521964339078,355.0,0.658706046418966,26451.0,895699,566548,113377,43281,164005,3685,0.6325205230775071,0.12657935310857776,0.183102805741661,0.04832092030916636,0.004114105296533769,0.02618552334145896,0.06529732783573941,-0.06070515657341714,-0.030141818805032486,0.004726416667805309
09005,0.006286565645553981,173.0,0.04680402630909553,1288.0,0.06137577673607326,1689.0,0.002580035611759148,71.0,0.8829535956975181,24298.0,185141,166479,2702,3480,10760,357,0.8992011493942454,0.014594282195731901,0.05811786692304784,0.01879648484128313,0.0019282600828557693,-0.016247553696727368,0.03220974411336363,0.003257909813025421,-0.012509919195729148,0.0006517755289033788
09007,0.019274982623108592,721.0,0.0956263701010533,3577.0,0.07196706410736245,2692.0,0.003849649788803935,144.0,0.8092819333796717,30272.0,164438,139343,7671,4828,9830,434,0.8473892895802674,0.04664980114085552,0.05977936973205707,0.029360610077962514,0.0026392926209270365,-0.03810735620059569,0.04897656896019779,0.012187694375305383,-0.010085627454853922,0.0012103571678768986
09009,0.016757886356851426,842.0,0.1681361329485521,8448.0,0.1395163697880386,7010.0,0.005572693800378147,280.0,0.6700169171061797,33665.0,860874,557698,104831,33462,151107,3453,0.6478276728069381,0.12177275652418357,0.17552742910112282,0.03886979976163759,0.004011039943127566,0.02218924429924163,0.046363376424368524,-0.03601105931308421,-0.022111913404786163,0.001561653857250581
09011,0.024652851954710533,1154.0,0.09705191198461867,4543.0,0.06987823114719077,3271.0,0.0046143986327707755,216.0,0.8038026062807092,37626.0,272033,207985,14186,11207,29738,1515,0.7645579764219782,0.05214808497498465,0.10931761955351005,0.04119720769171387,0.0055691772689342835,0.039244629858731006,0.044903827009634016,-0.039439388406319276,-0.01654435573700334,-0.000954778636163508
09013,0.02456186355491456,1124.0,0.06815698614571042,3119.0,0.05738385560071675,2626.0,0.007539006162318081,345.0,0.8423582885363402,38548.0,151689,130289,4265,6291,8184,200,0.8589218730428706,0.028116738853839106,0.053952494907343315,0.04147301386389257,0.0013184871678236392,-0.016563584506530393,0.04004024729187131,0.0034313606933734364,-0.016911150308978013,0.006220518994494441
09015,0.015650655021834062,448.0,0.042480349344978165,1216.0,0.06616593886462882,1894.0,0.002689956331877729,77.0,0.8730131004366812,24990.0,117078,98091,2185,1504,14188,141,0.8378260646748321,0.01866277182732879,0.1211841678197441,0.012846136763525171,0.001204325321580485,0.03518703576184912,0.023817577517649374,-0.05501822895511528,0.0028045182583088905,0.0014856310102972442
