county_fips,asian_stop_percentage,asian_stops,black_stop_percentage,black_stops,hispanic_stop_percentage,hispanic_stops,other_stop_percentage,other_stops,white_stop_percentage,white_stops,total_population,white,black,asian,hispanic,other,white_percentage,black_percentage,hispanic_percentage,asian_percentage,other_percentage,white_difference,black_difference,hispanic_difference,asian_difference,other_difference
39001,0.005179463880054521,114.0,0.0323943661971831,713.0,0.0050431621990004545,111.0,0.0004997728305315766,11.0,0.9568832348932303,21061.0,28111,27176,100,49,159,126,0.9667389989683753,0.0035573263135427412,0.005656148838532959,0.0017430898936359432,0.004482231155063854,-0.00985576407514499,0.028837039883640357,-0.0006129866395325045,0.003436373986418578,-0.003982458324532277
39003,0.01073629623838747,824.0,0.1784518365060131,13696.0,0.014488788127532607,1112.0,0.000638444800583721,49.0,0.795684634327483,61068.0,104664,85353,12423,751,3258,381,0.8154952992432928,0.11869410685622564,0.03112818160972254,0.007175342046931132,0.003640220132997019,-0.01981066491580974,0.059757729649787455,-0.016639393482189936,0.0035609541914563385,-0.003001775332413298
39005,0.016835819539995005,1483.0,0.12911245827940876,11373.0,0.01699475512567264,1497.0,0.0006243898008764162,55.0,0.8364325772540472,73678.0,53343,51267,355,317,640,48,0.9610820538777347,0.006655043773316087,0.01199782539414731,0.0059426728905385895,0.0008998369045610483,-0.12464947662368753,0.12245741450609267,0.004996929731525329,0.010893146649456415,-0.0002754471036846321
39007,0.009243750592548115,585.0,0.0662705811711911,4194.0,0.0247606105615776,1567.0,0.0005688461903106532,36.0,0.8991562114843725,56904.0,99175,89288,3215,446,4103,285,0.9003075371817494,0.03241744391227628,0.041371313335013864,0.0044971010839425255,0.0028737080917569952,-0.0011513256973768593,0.03385313725891482,-0.016610702773436264,0.004746649508605589,-0.002304861901446342
39009,0.016691379521432168,1227.0,0.06503788548652582,4781.0,0.007944389275074478,584.0,0.000979445253091374,72.0,0.9093469004638761,66847.0,65103,58523,1593,2006,1290,193,0.8989293888146476,0.024468918483019214,0.019814755080411042,0.030812712163801975,0.00296453312443359,0.01041751164922855,0.04056896700350661,-0.011870365805336564,-0.014121332642369807,-0.001985087871342216
39011,0.01296523159491308,889.0,0.1019425971298565,6990.0,0.012994399719986,891.0,0.00037918562594796407,26.0,0.8717185859292965,59772.0,45871,44146,172,222,690,182,0.9623945412134028,0.003749645745678097,0.015042183514638879,0.004839659043840335,0.0039676484053105445,-0.09067595528410632,0.0981929513841784,-0.002047783794652879,0.008125572551072744,-0.0035884627793625803
39013,0.013322152643466735,985.0,0.06606976209475635,4885.0,0.010035570823809459,742.0,0.00045985095419072994,34.0,0.9101126634837767,67291.0,69228,64459,2823,263,623,231,0.9311116889120009,0.04077829779857861,0.008999248858843243,0.00379904085052291,0.0033368001386722135,-0.020999025428224183,0.025291464296177735,0.001036321964966216,0.009523111792943826,-0.0028769491844814836
39015,0.004877762106252939,249.0,0.031401817896881366,1603.0,0.005622159536122865,287.0,0.0003134304967873374,16.0,0.9577848299639555,48893.0,44059,42596,424,92,360,38,0.9667945255225947,0.009623459452098323,0.008170861798951407,0.0020881091263986926,0.0008624798565559817,-0.009009695558639175,0.02177835844478304,-0.002548702262828542,0.002789652979854246,-0.0005490493597686444
39017,0.01242549652482129,1255.0,0.17472921328290528,17648.0,0.029593473396566403,2989.0,0.0005049404962277975,51.0,0.7827468762994793,79059.0,373638,308906,28772,9934,16706,948,0.8267520969494537,0.07700501554981025,0.0447117263233397,0.02658723149144359,0.002537215165481027,-0.044005220649974475,0.09772419773309503,-0.0151182529267733,-0.0141617349666223,-0.00203227466925323
39019,0.002267106347897774,22.0,0.01731244847485573,168.0,0.008656224237427864,84.0,0.00020610057708161583,2.0,0.971558120362737,9428.0,28108,27138,214,92,401,39,0.9654902518855841,0.007613490821118543,0.014266401024619325,0.003273089511882738,0.0013875053365589867,0.0060678684771529046,0.009698957653737187,-0.005610176787191461,-0.0010059831639849639,-0.0011814047594773708
39021,0.00635441221686994,62.0,0.0525776365686174,513.0,0.006866864815004612,67.0,0.00040996207850773806,4.0,0.9337911243210003,9111.0,39175,36631,666,194,653,73,0.9350606253988513,0.01700063816209317,0.016668793873643905,0.004952137843012125,0.0018634333120612636,-0.0012695010778509541,0.03557699840652423,-0.009801929058639292,0.0014022743738578147,-0.0014534712335535255
39023,0.014957339981039992,852.0,0.18064674695410976,10290.0,0.021136898283065905,1204.0,0.00040377795723464763,23.0,0.7828552368245497,44593.0,136175,115228,11150,933,4593,359,0.8461758766293372,0.08187993390857352,0.033728657976868,0.006851477877730861,0.0026363135671011568,-0.06332063980478753,0.09876681304553624,-0.012591759693802093,0.00810586210330913,-0.002232535609866509
39025,0.008519035471916061,885.0,0.0407469798334697,4233.0,0.008855946479279973,920.0,0.0002887808634547817,30.0,0.9415892573518795,97817.0,201092,189211,2682,2128,3687,696,0.9409175899588248,0.013337179002645555,0.018334891492451218,0.010582221072941739,0.0034611023809997415,0.0006716673930546868,0.027409800830824144,-0.009478945013171244,-0.0020631856010256775,-0.0031723215175449597
39027,0.010892654645349858,682.0,0.12365239334941144,7742.0,0.024165082812924246,1513.0,0.0007027519126032167,44.0,0.8405871172797112,52630.0,41854,39138,989,130,774,68,0.935107755531132,0.02362976059635877,0.018492856118889473,0.0031060352654465524,0.0016246953696181965,-0.09452063825142076,0.10002263275305268,0.005672226694034773,0.0077866193799033066,-0.0009219434570149798
