county_fips,asian_stop_percentage,asian_stops,black_stop_percentage,black_stops,hispanic_stop_percentage,hispanic_stops,other_stop_percentage,other_stops,white_stop_percentage,white_stops,total_population,white,black,asian,hispanic,other,white_percentage,black_percentage,hispanic_percentage,asian_percentage,other_percentage,white_difference,black_difference,hispanic_difference,asian_difference,other_difference
08055,0.011742783813240516,334.0,0.03378687198959322,961.0,0.26027493583658545,7403.0,0.0020391660514010477,58.0,0.6921562423091797,19687.0,6521,4217,0,10,2293,38,0.6466799570618004,0.0,0.3516331850943107,0.0015335071308081583,0.005827327097071002,0.045476285247379344,0.03378687198959322,-0.09135824925772523,0.010209276682432359,-0.003788161045669954
08057,0.011727912431587178,30.0,0.012900703674745896,33.0,0.06645817044566067,170.0,0.00039093041438623924,1.0,0.90852228303362,2324.0,1306,1069,1,0,226,4,0.8185298621745789,0.0007656967840735069,0.17304747320061256,0.0,0.0030627871362940277,0.08999242085904113,0.012135006890672389,-0.10658930275495189,0.011727912431587178,-0.0026718567219077886
08059,0.02493900136085416,4160.0,0.02481310736359985,4139.0,0.09412674528047384,15701.0,0.00023380313775800776,39.0,0.8558873428573142,142768.0,558810,440698,5710,14624,88724,3670,0.7886365669905693,0.010218142123440884,0.15877310713838336,0.02616989674486856,0.006567527424348169,0.06725077586674488,0.014594965240158965,-0.06464636185790952,-0.0012308953840143994,-0.006333724286590161
08061,0.012187538863325457,98.0,0.051859221489864445,417.0,0.17647058823529413,1419.0,0.0006218132073125233,5.0,0.7588608382042035,6102.0,1465,1304,7,2,97,3,0.8901023890784983,0.00477815699658703,0.06621160409556313,0.0013651877133105802,0.0020477815699658703,-0.1312415508742948,0.04708106449327741,0.110258984139731,0.010822351150014876,-0.0014259683626533471
08063,0.019192189380767687,287.0,0.06760732914270429,1011.0,0.10726227096429049,1604.0,0.0006018456600240739,9.0,0.8053363648522135,12043.0,8174,6182,306,18,1633,57,0.7563004648886714,0.037435771959872764,0.19977978957670664,0.002202104232933692,0.006973330070956692,0.04903589996354207,0.030171557182831522,-0.09251751861241615,0.016990085147833994,-0.006371484410932618
08065,0.00982573229514275,53.0,0.007230255839822024,39.0,0.21412680756395996,1155.0,,,0.7688172043010753,4147.0,7401,4651,8,38,2562,3,0.6284285907309823,0.001080935008782597,0.34616943656262666,0.005134441291717335,0.00040535062829347385,0.1403886135700929,0.006149320831039427,-0.1320426289986667,0.0046912910034254155,
08067,0.00573648150479239,319.0,0.007930370983114244,441.0,0.08263050944990918,4595.0,0.01711953101116726,952.0,0.886583107051017,49302.0,53994,42868,231,300,6874,2877,0.793940067414898,0.004278253139237693,0.12731044190095195,0.0055561729081009,0.05328369818868763,0.09264303963611897,0.003652117843876551,-0.044679932451042764,0.00018030859669149017,-0.03616416717752037
08069,0.010657525096752647,1085.0,0.022375891401292654,2278.0,0.09970925092823606,10151.0,0.0006188240378759602,63.0,0.8666385085358427,88229.0,325228,271263,2678,6423,39586,2049,0.8340702522538035,0.008234223375601117,0.12171768728399769,0.01974922208419939,0.006300195555118256,0.03256825628203919,0.014141668025691537,-0.022008436355761635,-0.009091696987446744,-0.005681371517242295
08071,0.009968132568514977,391.0,0.02947100063734863,1156.0,0.2437221159974506,9560.0,0.001325685149776928,52.0,0.7155130656469089,28066.0,14322,7575,119,110,6480,294,0.5289065772936741,0.008308895405669599,0.45245077503142017,0.007680491551459293,0.020527859237536656,0.1866064883532348,0.02116210523167903,-0.20872865903396956,0.002287641017055684,-0.01920217408775973
08073,0.013665141352723625,218.0,0.07070770388014794,1128.0,0.11446122986272174,1826.0,0.0006895254811007334,11.0,0.800476399423306,12770.0,5515,3693,461,12,1206,103,0.6696282864913872,0.08359020852221215,0.2186763372620127,0.0021758839528558476,0.018676337262012694,0.13084811293191878,-0.01288250464206421,-0.10421510739929095,0.011489257399867777,-0.017986811780911962
