county_fips,asian_stop_percentage,asian_stops,black_stop_percentage,black_stops,hispanic_stop_percentage,hispanic_stops,other_stop_percentage,other_stops,white_stop_percentage,white_stops,total_population,white,black,asian,hispanic,other,white_percentage,black_percentage,hispanic_percentage,asian_percentage,other_percentage,white_difference,black_difference,hispanic_difference,asian_difference,other_difference
48001,0.005339850517664192,638.0,0.1577683107491693,18850.0,0.0914637718762293,10928.0,0.0011717540320893211,140.0,0.7442563128248478,88923.0,57772,34680,12246,336,10085,215,0.6002907983106003,0.21197119711971196,0.17456553347642456,0.005815966212005816,0.0037215259987537215,0.14396551451424755,-0.05420288637054266,-0.08310176160019526,-0.00047611569434162417,-0.0025497719666644006
48003,0.003445232197260898,121.0,0.029782751060619003,1046.0,0.3511004811935879,12331.0,0.0013382306881922496,47.0,0.61433330486034,21576.0,17215,7250,256,36,9414,15,0.4211443508568109,0.014870752250943944,0.5468486784780715,0.002091199535288992,0.0008713331397037467,0.1931889540035291,0.014911998809675059,-0.19574819728448362,0.001354032661971906,0.00046689754848850296
48005,0.005332676351845376,671.0,0.1558953492068538,19616.0,0.12389134373907239,15589.0,0.0016133134119591824,203.0,0.7132673172902693,89749.0,87657,54060,12783,885,18950,180,0.6167219959615319,0.1458297683014477,0.21618353354552403,0.010096170300147164,0.0020534583661316265,0.09654532132873739,0.010065580905406102,-0.09229218980645164,-0.0047634939483017875,-0.00044014495417244413
48007,0.017419003070565615,607.0,0.027434212414268085,956.0,0.20676098372887192,7205.0,0.001176571871323213,41.0,0.7472092289149712,26038.0,24729,16836,400,249,7180,71,0.6808200897731409,0.016175340693113348,0.2903473654413846,0.01006914958146306,0.0028711229730276192,0.06638913914183031,0.011258871721154737,-0.0835863817125127,0.007349853489102555,-0.0016945511017044063
48009,0.005114574523780758,254.0,0.033707865168539325,1674.0,0.09973420321372478,4953.0,0.0031613708670613348,157.0,0.8582819862268938,42624.0,8750,7751,60,43,766,99,0.8858285714285714,0.006857142857142857,0.08754285714285714,0.004914285714285714,0.011314285714285714,-0.02754658520167763,0.026850722311396468,0.012191346070867637,0.00020028880949504377,-0.00815291484722438
48011,0.02975660168917715,835.0,0.06984783150992481,1960.0,0.12269698157585261,3443.0,0.0027440219521756176,77.0,0.7749545632728698,21746.0,1913,1601,14,0,284,23,0.8369053842132775,0.007318348144276007,0.14845791949817042,0.0,0.012023000522739153,-0.061950820940407714,0.0625294833656488,-0.025760937922317803,0.02975660168917715,-0.009278978570563536
48013,0.00822081924444129,1043.0,0.033356190836505796,4232.0,0.48474458710679186,61501.0,0.001182284646851576,150.0,0.4724961181654095,59947.0,47710,16610,351,149,31098,79,0.34814504296793125,0.007356948228882834,0.6518130370991406,0.003123035003143995,0.001655837350660239,0.12435107519747823,0.02599924260762296,-0.16706844999234877,0.005097784241297296,-0.00047355270380866296
48015,0.03398755385351843,2769.0,0.12343042309533453,10056.0,0.20090584379717935,16368.0,0.0019025174602005622,155.0,0.6397736617937672,52123.0,29107,18573,2468,15,7701,34,0.6380939292953585,0.08479060019926478,0.26457553165905107,0.0005153399525887243,0.001168103892534442,0.0016797324984086925,0.03863982289606975,-0.06366968786187172,0.033472213900929706,0.0007344135676661202
48017,0.009816384180790961,278.0,0.04304378531073446,1219.0,0.301024011299435,8525.0,0.002507062146892655,71.0,0.6436087570621469,18227.0,7131,2533,152,35,4416,10,0.3552096480157061,0.021315383536670875,0.6192679848548591,0.0049081475248913195,0.0014023278642546627,0.28839910904644084,0.021728401774063585,-0.3182439735554241,0.004908236655899642,0.0011047342826379924
48019,0.003714233308877476,162.0,0.010042186353631695,438.0,0.15583730741012472,6797.0,0.001375641966250917,60.0,0.8290306309611152,36159.0,21015,16636,142,40,4347,126,0.7916250297406614,0.00675707827742089,0.2068522483940043,0.0019034023316678564,0.0059957173447537475,0.03740560122045378,0.003285108076210805,-0.05101494098387957,0.0018108309772096197,-0.00462007537850283
48021,0.031796180407882214,4710.0,0.09638765687128285,14278.0,0.196204710695263,29064.0,0.0015796828482896896,234.0,0.6740317691772822,99845.0,78286,42621,6108,689,28401,660,0.5444268451574994,0.07802161305980636,0.36278517231688934,0.008801062769843906,0.008430626165597936,0.12960492401978285,0.018366043811476496,-0.16658046162162635,0.02299511763803831,-0.006850943317308247
48023,0.012052194543297746,254.0,0.05048635824436536,1064.0,0.12427046263345196,2619.0,0.0022301304863582443,47.0,0.8109608540925267,17091.0,3639,3153,67,0,310,0,0.8664468260511129,0.018411651552624347,0.08518823852706787,0.0,0.0,-0.05548597195858618,0.03207470669174102,0.03908222410638408,0.012052194543297746,0.0022301304863582443
48025,0.004670093564027307,288.0,0.03288524218002562,2028.0,0.512396828228121,31599.0,0.0015891290599815142,98.0,0.44845870696784446,27656.0,32706,10682,2613,155,19230,236,0.3266067388246805,0.07989359750504495,0.5879655109154284,0.004739191585641778,0.007215801382009417,0.12185196814316396,-0.047008355325019326,-0.07556868268730732,-6.909802161447157e-05,-0.005626672322027903
48027,0.025040849673202616,6743.0,0.18872549019607843,50820.0,0.1728015448603684,46532.0,0.0018308080808080809,493.0,0.6116013071895425,164692.0,330859,159103,68794,8813,81892,3556,0.48087856156247827,0.20792543047038164,0.24751329116028278,0.026636724405260246,0.010747780776705485,0.13072274562706426,-0.019199940274303218,-0.0747117462999144,-0.0015958747320576304,-0.008916972695897404
