,county_fips,asian_population,asian_percentage,asian_stop_percentage,asian_stops,black_population,black_percentage,black_stop_percentage,black_stops,hispanic_population,hispanic_percentage,hispanic_stop_percentage,hispanic_stops,other_population,other_percentage,other_stop_percentage,other_stops,total_population,white_population,white_percentage,white_stop_percentage,white_stops,total_stops,white_stop_proportion_excess,black_stop_proportion_excess,hispanic_stop_proportion_excess,asian_stop_proportion_excess,other_stop_proportion_excess,location_text
313,26131,47,0.00762368207623682,0.022222222222222227,17.0,17,0.0027575020275750197,0.007843137254901959,6.0,95,0.015409570154095702,0.00130718954248366,1.0,87,0.01411192214111922,0.01699346405228758,13.0,6165,5887,0.9549067315490674,0.9516339869281044,728.0,765.0,-0.0034272924389734394,1.8442906574394464,-0.9151702786377709,1.9148936170212774,0.20419202163624073,"Census Tract 9701, Ontonagon County, Michigan"
314,26133,70,0.0030208872777490073,0.005925925925925926,4.0,216,0.009321595028482652,0.031111111111111117,21.0,410,0.01769376834110133,0.0162962962962963,11.0,172,0.007422751596754705,0.005925925925925926,4.0,23172,22024,0.9504574486449164,0.9407407407407408,635.0,675.0,-0.01022319086249357,2.3375308641975314,-0.07898102981029798,0.9616507936507936,-0.201653746770026,"Census Tract 9701, Osceola County, Michigan"
315,26135,6,0.0007165034631000718,0.0,0.0,49,0.005851444948650585,0.004750593824228029,2.0,151,0.018032003821351804,0.004750593824228029,2.0,90,0.010747551946501076,0.0,0.0,8374,8027,0.9585622163840458,0.990498812351544,417.0,421.0,0.033317186325131365,-0.1881332105288671,-0.73654653851599,-1.0,-1.0,"Census Tract 9702.01, Oscoda County, Michigan"
316,26137,144,0.00595090503347384,0.008899676375404529,33.0,105,0.004339201586908009,0.01914778856526429,71.0,450,0.01859657822960576,0.0064724919093851144,24.0,153,0.006322836598065956,0.003775620280474649,14.0,24198,22952,0.9485081411686916,0.9617044228694714,3566.0,3708.0,0.013912670991437226,3.412744644783478,-0.6519525350593313,0.4955164509169363,-0.40285974152336235,"Census Tract 9501, Otsego County, Michigan"
317,26139,7463,0.0269828586717188,0.009146341463414634,3.0,3700,0.013377539472780323,0.10670731707317073,35.0,27228,0.09844422831482774,0.08231707317073171,27.0,1080,0.00390479530556831,0.0,0.0,276583,234003,0.8460498295267606,0.8018292682926829,263.0,328.0,-0.05226708840401584,6.976602669742913,-0.1638202200389126,-0.6610314135099009,-1.0,"Census Tract 201, Ottawa County, Michigan"
318,26141,49,0.003782323427248167,0.0,0.0,67,0.005171748359706677,0.014354066985645932,3.0,154,0.01188730219992281,0.004784688995215311,1.0,59,0.004554226167502895,0.0,0.0,12955,12463,0.9620223851794674,0.9808612440191388,205.0,209.0,0.019582557672144896,1.7754766835678066,-0.597495805629777,-1.0,-1.0,"Census Tract 9501, Presque Isle County, Michigan"
319,26143,52,0.0021757322175732217,0.0057684384013185,28.0,47,0.0019665271966527197,0.024927894519983517,121.0,378,0.015815899581589958,0.006798516687268232,33.0,274,0.011464435146443514,0.0016481252575195715,8.0,23900,22803,0.9541004184100419,0.96085702513391,4664.0,4854.0,0.0070816515677958325,11.676099553778851,-0.5701466962282784,1.6512630344521568,-0.8562401691433659,"Census Tract 9701, Roscommon County, Michigan"
320,26145,2277,0.01166489925768823,0.0,0.0,35471,0.18171525760626225,0.13028169014084506,37.0,17620,0.09026593101469768,0.0,0.0,562,0.0028790836112519915,0.0035211267605633804,1.0,195201,136263,0.6980650713879539,0.8661971830985915,246.0,284.0,0.24085449709773132,-0.28304484798333573,-1.0,-1.0,0.22300260638564495,"Census Tract 1, Saginaw County, Michigan"
321,26147,1136,0.007096939444864401,0.0036122817579771218,18.0,3387,0.021159624911756804,0.07585791691751957,378.0,5688,0.03553467567111683,0.006020469596628537,30.0,431,0.0026925888210709127,0.0006020469596628537,3.0,160069,146482,0.915117855424848,0.913907284768212,4554.0,4983.0,-0.0013228576510224688,2.5850312675141542,-0.830574798195722,-0.49100851345278174,-0.7764059053682753,"Census Tract 6200, St. Clair County, Michigan"
322,26149,314,0.005154046911675394,0.005371530886302597,18.0,1532,0.02514649639709141,0.06893464637421665,231.0,4587,0.07529176173202239,0.04416592062071024,148.0,205,0.00336490323851419,0.00029841838257236653,1.0,60923,53032,0.8704758465604123,0.8812294837361981,2953.0,3351.0,0.012353745618879142,1.7413221025172332,-0.41340301243175714,0.04219673944653857,-0.9113144237977742,"Census Tract 401, St. Joseph County, Michigan"
323,26151,139,0.0033284643566964395,0.00031220730565095225,1.0,208,0.004980723641675247,0.009054011863877614,29.0,1695,0.0405881085223055,0.011863877614736186,38.0,99,0.002370632887143507,0.0,0.0,41761,39336,0.9419314671583536,0.9787699032157352,3135.0,3203.0,0.03910946532927384,0.8178105261893898,-0.7077006530566384,-0.9062007964655437,-1.0,"Census Tract 9701, Sanilac County, Michigan"
324,26153,151,0.018446127534815542,0.013961605584642234,16.0,48,0.005863669679941363,0.015706806282722512,18.0,76,0.009284143659907158,0.0017452006980802793,2.0,496,0.06059125335939409,0.007853403141361256,9.0,8186,7056,0.8619594429513804,0.9607329842931938,1101.0,1146.0,0.11459186641497787,1.6786649214659688,-0.8120235142830899,-0.24311454757694495,-0.8703871812193886,"Census Tract 1, Schoolcraft County, Michigan"
325,26155,346,0.005029069767441861,0.00443951165371809,4.0,293,0.004258720930232558,0.07436182019977802,67.0,1988,0.028895348837209307,0.018867924528301886,17.0,207,0.003008720930232558,0.0,0.0,68800,64994,0.9446802325581396,0.902330743618202,813.0,901.0,-0.0448294433188865,16.461069043497364,-0.3470255495235566,-0.117230052671085,-1.0,"Census Tract 301, Shiawassee County, Michigan"
326,26157,175,0.0032399007664679533,0.0004986287708800798,2.0,627,0.011608101603288037,0.02218898030416355,89.0,1762,0.0326211722886659,0.005734230865120918,23.0,166,0.003073277298478173,0.0007479431563201198,3.0,54014,50648,0.937682822971822,0.9708302169035152,3894.0,4011.0,0.03535032648528036,0.9115081055009409,-0.8242175108123488,-0.8460975175410479,-0.7566301105694281,"Census Tract 1, Tuscola County, Michigan"
327,26159,409,0.0054376728355669006,0.015055305202785745,147.0,2425,0.03224048074877685,0.13621466612044245,1330.0,9326,0.12398957668581152,0.08408439164276936,821.0,461,0.006129015103169539,0.0014338385907414991,14.0,75216,61508,0.8177515422250585,0.7632117984432609,7452.0,9764.0,-0.06669476114150497,3.2249576605835886,-0.32184306221289505,1.7687037558257521,-0.7660572593466104,"Census Tract 101, Van Buren County, Michigan"
328,26161,30523,0.08524025223272881,0.0188586421777632,115.0,42485,0.11864600845616367,0.19153820924893408,1168.0,17521,0.048930133321418,0.01574286651361102,96.0,1551,0.004331410123938092,0.0013119055428009185,8.0,358082,253885,0.7090135778955658,0.7725483765168908,4711.0,6098.0,0.08961012962530779,0.6143670717730214,-0.6782582542704834,-0.7787589585460865,-0.6971181427612905,"Census Tract 4001, Washtenaw County, Michigan"
329,26163,52016,0.02942758881710892,0.009120633281707109,265.0,691963,0.39147190558007416,0.4511099638616417,13107.0,104928,0.05936208165567526,0.017036654620547237,495.0,9286,0.005253471811667052,0.0005850972293925314,17.0,1767593,878264,0.496870037389829,0.5221476510067115,15171.0,29055.0,0.05087369274603781,0.152343137352851,-0.7130044273149498,-0.690065219464924,-0.8886265596603885,"Census Tract 5001, Wayne County, Michigan"
330,26165,202,0.006153096347741326,0.0040672451193058574,15.0,195,0.005939870236680983,0.023047722342733192,85.0,683,0.02080477626488775,0.0113882863340564,42.0,204,0.006214018093758567,0.00027114967462039046,1.0,32829,31155,0.9490084985835694,0.9612255965292842,3545.0,3688.0,0.012873539029365055,2.880172701485067,-0.4526119296328879,-0.3389921286054851,-0.9563648398621921,"Census Tract 3801, Wexford County, Michigan"
331,9001,47323,0.05025711063297431,0.01797928937868136,757.0,98457,0.10456151008158296,0.17965038951168535,7564.0,186247,0.1977946470861857,0.1676087782633479,7057.0,6900,0.0073278123400359815,0.006222686680600418,262.0,941618,598017,0.6350951235001879,0.6285388561656851,26464.0,42104.0,-0.010323284011959366,0.7181311686443237,-0.15261216250045828,-0.6422538193653153,-0.15081249466469515,"Census Tract 101.01, Fairfield County, Connecticut"
332,9003,43281,0.04832092030916636,0.01817910150413388,730.0,113377,0.12657935310857776,0.1918766809443172,7705.0,164005,0.18310280574166105,0.12239764916824385,4915.0,3685,0.004114105296533769,0.008840521964339078,355.0,895699,566548,0.6325205230775071,0.658706046418966,26451.0,40156.0,0.041398693617171745,0.5158608116738315,-0.3315359168174945,-0.6237840383043087,1.1488322070384118,"Census Tract 3301, Hartford County, Connecticut"
333,9005,3480,0.01879648484128313,0.006286565645553981,173.0,2702,0.0145942821957319,0.04680402630909553,1288.0,10760,0.05811786692304784,0.06137577673607327,1689.0,357,0.0019282600828557687,0.002580035611759148,71.0,185141,166479,0.8992011493942454,0.8829535956975181,24298.0,27519.0,-0.018068875587706534,2.207011189819488,0.0560569405848832,-0.6655456752346236,0.3380122498507021,"Census Tract 2501, Litchfield County, Connecticut"
334,9007,4828,0.029360610077962517,0.019274982623108592,721.0,7671,0.04664980114085552,0.0956263701010533,3577.0,9830,0.059779369732057074,0.07196706410736245,2692.0,434,0.0026392926209270365,0.003849649788803935,144.0,164438,139343,0.8473892895802674,0.8092819333796717,30272.0,37406.0,-0.044970306645569225,1.0498773362895326,0.20387793364053564,-0.34350878364152226,0.45859150223811396,"Census Tract 5411, Middlesex County, Connecticut"
335,9009,33462,0.03886979976163759,0.016757886356851426,842.0,104831,0.12177275652418355,0.1681361329485521,8448.0,151107,0.17552742910112282,0.1395163697880386,7010.0,3453,0.004011039943127566,0.005572693800378147,280.0,860874,557698,0.6478276728069381,0.6700169171061797,33665.0,50245.0,0.034251769769418905,0.38073685566246485,-0.20515915659163408,-0.5688712970065114,0.38933889449948933,"Census Tract 1201, New Haven County, Connecticut"
336,9011,11207,0.04119720769171386,0.024652851954710533,1154.0,14186,0.05214808497498465,0.09705191198461867,4543.0,29738,0.10931761955351003,0.06987823114719077,3271.0,1515,0.005569177268934284,0.0046143986327707755,216.0,272033,207985,0.7645579764219782,0.8038026062807092,37626.0,46810.0,0.05132982856629176,0.8610829531165776,-0.36077796577901167,-0.40158924995130074,-0.17143979982275104,"Census Tract 6501, New London County, Connecticut"
337,9013,6291,0.04147301386389257,0.02456186355491456,1124.0,4265,0.028116738853839102,0.06815698614571042,3119.0,8184,0.05395249490734332,0.05738385560071675,2626.0,200,0.0013184871678236392,0.007539006162318081,345.0,151689,130289,0.8589218730428706,0.8423582885363402,38548.0,45762.0,-0.019284157298091853,1.4240715290636974,0.06359966669319683,-0.4077627530151908,4.717921528779336,"Census Tract 5261.01, Tolland County, Connecticut"
338,9015,1504,0.012846136763525171,0.015650655021834062,448.0,2185,0.01866277182732879,0.04248034934497817,1216.0,14188,0.1211841678197441,0.06616593886462882,1894.0,141,0.001204325321580485,0.0026899563318777287,77.0,117078,98091,0.8378260646748321,0.8730131004366812,24990.0,28625.0,0.04199801992971608,1.2762079362065695,-0.45400508948456353,0.21831608287652138,1.233579485273622,"Census Tract 8003, Windham County, Connecticut"
339,47001,1025,0.01356807201006023,0.0032766684403618337,117.0,2756,0.03648156727778146,0.04968213515557174,1774.0,2029,0.026858164008207036,0.014310919427563224,511.0,326,0.0043153087563703755,0.006245274035903324,223.0,75545,67876,0.8984843470779006,0.9264850029405999,33082.0,35707.0,0.031164322398898214,0.3618421263888485,-0.46716687621721853,-0.758501544071088,0.4472368927678423,"Census Tract 201, Anderson County, Tennessee"
340,47003,156,0.003367076039800565,0.003448493386883109,164.0,3484,0.07519803155554597,0.09380322560296066,4461.0,5612,0.12112840214974856,0.11510398048657401,5474.0,150,0.0032375731151928515,0.008116575898395609,386.0,46331,36218,0.7817228205736979,0.7795277246251866,37072.0,47557.0,-0.00280802336933228,0.24741597170228746,-0.04973583037714535,0.024180430177444423,1.5069938529904463,"Census Tract 9501, Bedford County, Tennessee"
341,47005,102,0.006306807642366908,0.00157124243121024,41.0,466,0.02881345452297038,0.07729746301831839,2017.0,358,0.022135658195758363,0.010883728060090442,284.0,53,0.003277066716131825,0.006591553613857592,172.0,16173,15066,0.9315525876460768,0.9036560128765232,23580.0,26094.0,-0.029946323094915073,1.6826864150112946,-0.5083169443691544,-0.7508656486278117,1.0114188037154497,"Census Tract 9630, Benton County, Tennessee"
342,47007,12,0.0008526966531656363,0.0007685551163812034,7.0,462,0.032828821146877005,0.01745718050065876,159.0,296,0.02103318411141903,0.04139218269653052,377.0,118,0.008384850422795425,0.005270092226613966,48.0,14073,12653,0.8990975627087331,0.9351119894598156,8517.0,9108.0,0.04005619439405539,-0.468236144619544,0.9679465780009255,-0.0986769872639437,-0.3714745092784887,"Census Tract 9530, Bledsoe County, Tennessee"
343,47009,1018,0.00806707239761633,0.0060333865425719,223.0,3518,0.027878153924179028,0.02448526825572901,905.0,4010,0.03177697476860657,0.02056221422580557,760.0,381,0.003019208824648155,0.007494385974405455,277.0,126192,115547,0.915644414859896,0.9414247450014879,34796.0,36961.0,0.028155394958136126,-0.1217041012714738,-0.35292096319629507,-0.25209713695458424,1.4822350521841816,"Census Tract 101, Blount County, Tennessee"
344,47011,1003,0.00975111802449932,0.0033286615276804485,171.0,4876,0.04740423877114525,0.1131160943704742,5811.0,5884,0.05720396655648454,0.0586895585143658,3015.0,385,0.003742951584678203,0.011952036128630382,614.0,102860,89366,0.8688119774450709,0.8129136494588491,41761.0,51372.0,-0.06433880912945378,1.386202105608485,0.0259700864696919,-0.6586379613786532,2.1932115225738213,"Census Tract 101, Bradley County, Tennessee"
345,47013,84,0.0020995800839832034,0.003538377789874796,143.0,230,0.0057488502299540105,0.051195130400356316,2069.0,496,0.01239752049590082,0.018409462067600336,744.0,106,0.0026494701059788053,0.008610877418716287,348.0,40008,38697,0.9672315536892622,0.9182461523234524,37110.0,40414.0,-0.050644957951348046,7.90528163938024,0.4849309645172464,0.6852787930632243,2.2500375827169914,"Census Tract 9501, Campbell County, Tennessee"
346,47015,56,0.0040418621436304585,0.0027280477408354645,32.0,193,0.013929989173583544,0.03725490196078431,437.0,270,0.019487549621075424,0.03358908780903666,394.0,58,0.004186214363045832,0.003154305200341006,37.0,13855,13105,0.945867917719235,0.9232736572890026,10830.0,11730.0,-0.023887331420134994,1.6744386873920551,0.7236178207192703,-0.3250517598343686,-0.24650174912543732,"Census Tract 9601, Cannon County, Tennessee"
347,47017,81,0.002850406446845198,0.0021901111719475324,92.0,2960,0.10416300102051587,0.1263360868426691,5307.0,746,0.0262518914734138,0.013140667031685196,552.0,118,0.004152443959601647,0.006284666841240746,264.0,28417,24149,0.8498082133933913,0.8520484681124575,35792.0,42007.0,0.002636188593801103,0.21286911480004322,-0.4994392291697075,-0.2316495163798391,0.5134862510808329,"Census Tract 9620, Carroll County, Tennessee"
348,47021,168,0.004245104232469993,0.01059446733372572,234.0,549,0.013872394188250158,0.11676551817811386,2579.0,1045,0.026405559065066333,0.03477158509530493,768.0,155,0.003916614024005054,0.015529496989179156,343.0,39575,37044,0.9360454832596335,0.8223389324036764,18163.0,22087.0,-0.1214754548678465,7.417113628231068,0.3168282106666913,1.4956907424535442,2.9650312473984846,"Census Tract 701.02, Cheatham County, Tennessee"
349,47023,205,0.011812157879573609,0.0005140066820868671,8.0,1569,0.09040622299049264,0.1019018247237214,1586.0,406,0.023393834629789684,0.016897969673605757,263.0,9,0.0005185825410544512,0.004883063479825239,76.0,17355,14977,0.8629789685969461,0.8758031354407607,13631.0,15564.0,0.01486034690354554,0.127154982842693,-0.2776742273757933,-0.9564849464994264,8.41617407692967,"Census Tract 9701, Chester County, Tennessee"
350,47025,162,0.005110248888047696,0.0018659343754400788,53.0,333,0.010504400492098042,0.012568652302492607,357.0,370,0.011671556102331157,0.009928179129700043,282.0,65,0.0020504085044635817,0.0018659343754400788,53.0,31701,30273,0.9549541023942464,0.9737712998169272,27659.0,28404.0,0.019704818666679946,0.19651305297693122,-0.14936971191724036,-0.6348642861986054,-0.08996945175652404,"Census Tract 9701, Claiborne County, Tennessee"
351,47027,34,0.00437636761487965,0.0006089145084030202,15.0,111,0.014287553095636504,0.019485264268896647,480.0,176,0.02265413824172996,0.024315986035560608,599.0,61,0.007851718367872313,0.0024762523341722823,61.0,7769,7374,0.9491569056506628,0.9531135828529674,23479.0,24634.0,0.004168622889165308,0.3637929559014239,0.0733573608538085,-0.8608630348299099,-0.6846228789477957,"Census Tract 9550, Clay County, Tennessee"
352,47029,0,0.0,0.003128569300292993,126.0,548,0.015543453596550941,0.053756766151859765,2165.0,741,0.02101769911504425,0.029870387843273574,1203.0,123,0.003488767869298843,0.008144212146794458,328.0,35256,33007,0.9362094395280236,0.9051000645577792,36452.0,40274.0,-0.0332290763762515,2.4584827508211093,0.42120161106943743,inf,1.3344092963202066,"Census Tract 9201, Cocke County, Tennessee"
353,47031,552,0.010258697591436218,0.07221403468994445,5096.0,1125,0.020907671721677075,0.12730982881759434,8984.0,2287,0.04250297353553375,0.04982428296111552,3516.0,91,0.0016911983348201012,0.02271567849450176,1603.0,53808,48074,0.8934359203092477,0.7279361750368439,51369.0,70568.0,-0.18523963667715404,5.089144239126325,0.17225405228321122,6.0392985119502365,12.43170580694671,"Census Tract 9701, Coffee County, Tennessee"
354,47033,27,0.0018546503640609973,0.0020013342228152107,45.0,1876,0.12886385492512709,0.20008894818768067,4499.0,1530,0.10509685396345653,0.07938625750500332,1785.0,20,0.0013738150844896278,0.0020013342228152107,45.0,14558,10927,0.7505838714109081,0.7165221258616856,16111.0,22485.0,-0.045380332360719366,0.5527158356696455,-0.24463716551775283,0.07908976354606811,0.4567711807871919,"Census Tract 9610, Crockett County, Tennessee"
355,47035,190,0.003281803264530616,0.01230604601391118,851.0,316,0.005458157008377236,0.05074255636053389,3509.0,1722,0.029743501165903793,0.04108281636371524,2841.0,210,0.0036272562397443647,0.016861162928578657,1166.0,57895,54911,0.9484584160981088,0.879007418333261,60786.0,69153.0,-0.07322513732395808,8.296646520547812,0.3812367325071393,2.7497817577651986,3.6484620369050544,"Census Tract 9701.01, Cumberland County, Tennessee"
356,47037,22876,0.03425140555634578,0.007887993836981461,471.0,183425,0.27463560343472304,0.2525665287802917,15081.0,68669,0.10281560448280767,0.06536484064912662,3903.0,3765,0.005637198020617322,0.02970976871933145,1774.0,667885,377904,0.5658219603674285,0.6444708680142688,38482.0,59711.0,0.1389993905428626,-0.08035766076366302,-0.3642517497423593,-0.7697030615574243,4.270307803747858,"Census Tract 101.03, Davidson County, Tennessee"
357,47039,30,0.0025634452704434768,0.0013634521133507756,37.0,325,0.02777065709647099,0.09205144267973617,2498.0,364,0.03110313594804752,0.028448244094778342,772.0,6,0.0005126890540886952,0.007922762280281534,215.0,11703,10751,0.9186533367512604,0.8702140988318532,23615.0,27137.0,-0.0527285277063364,2.3147016420952378,-0.08535769054617903,-0.46811733058186256,14.453347827689132,"Census Tract 9550.01, Decatur County, Tennessee"
358,47041,108,0.005637037423665118,0.0021571094733057704,48.0,232,0.012109191502688032,0.021571094733057704,480.0,1370,0.07150686361501123,0.0701509976631314,1561.0,22,0.0011482854011169686,0.003819881358978968,85.0,19159,17156,0.895453833707396,0.9023009167715259,20078.0,22252.0,0.007646494778833501,0.7813819137528126,-0.018961339979609915,-0.617332774082729,2.3265957707580927,"Census Tract 9201.01, DeKalb County, Tennessee"
359,47043,262,0.005144719789498488,0.0037536387314233187,147.0,2037,0.039999214546597016,0.13334354731627598,5222.0,1682,0.03302831559517731,0.03567233542719984,1397.0,228,0.00447708439696815,0.014274041162351259,559.0,50926,45864,0.9006008718532773,0.8129564373627496,31837.0,39162.0,-0.09731773222711959,2.333654143656687,0.08005312364184247,-0.27039005329593924,2.1882448255872813,"Census Tract 601, Dickson County, Tennessee"
360,47045,230,0.006057413747695549,0.0007507325696849345,31.0,5130,0.13510666315512246,0.16782505509408374,6930.0,1337,0.035212009481169336,0.019058920398130442,787.0,188,0.004951277324203318,0.004891870292785702,202.0,37970,30522,0.8038451409007111,0.8074734216453152,33343.0,41293.0,0.004513656374831809,0.2421671231817466,-0.4587380646843582,-0.8760638449089697,-0.011998324377270664,"Census Tract 9640, Dyer County, Tennessee"
361,47047,257,0.006577768677535768,0.004128539298148319,134.0,10774,0.27575439584346445,0.4165819391810704,13521.0,949,0.02428911468864375,0.03842006346858921,1247.0,142,0.003634409152568401,0.01654496718735558,537.0,39071,26612,0.6811189885081006,0.5243244908648366,17018.0,32457.0,-0.23020133088155603,0.5106991781829964,0.5817811378095354,-0.3723495761947355,3.5523127674448585,"Census Tract 603, Fayette County, Tennessee"
362,47049,74,0.0041257805530776105,0.0004666751516694243,11.0,23,0.0012823371989295273,0.0053879767510924435,127.0,241,0.013436663693131132,0.011072928598701794,261.0,50,0.0027876895628902764,0.002800050910016545,66.0,17936,17377,0.9688336306868868,0.9802723685885196,23106.0,23571.0,0.011806710191844871,3.201684826417133,-0.17591681599039255,-0.8868880335088812,0.004434262441135095,"Census Tract 9650, Fentress County, Tennessee"
363,47051,294,0.007110380187675341,0.005788199161301754,98.0,1410,0.03410080294089194,0.06372925403106727,1079.0,1361,0.03291573957627938,0.02728722461756541,462.0,260,0.006288091322433975,0.008800425255448585,149.0,41348,36824,0.8905872109896489,0.8943948969346169,15143.0,16931.0,0.004275477907140335,0.8688490749479219,-0.17099767561565404,-0.18595081999488117,0.3995383979318772,"Census Tract 9601, Franklin County, Tennessee"
364,47053,151,0.0030498273111025827,0.0006373185412486723,27.0,9031,0.1824039102421684,0.2047208780833235,8673.0,1421,0.02870069277534285,0.025469137259530268,1079.0,270,0.0054533336026337574,0.003281010267909831,139.0,49511,38150,0.7705358405202885,0.7658916558479877,32447.0,42365.0,-0.0060272143462721806,0.12234917448604032,-0.11259503528740089,-0.7910312695644833,-0.3983477800945049,"Census Tract 9661, Gibson County, Tennessee"
365,47055,200,0.0068884755803540676,0.0015365703749231714,110.0,2751,0.0947509816077702,0.17716656422864166,12683.0,620,0.02135427429909761,0.02948818237693468,2111.0,146,0.0050285871736584714,0.013577694585684752,972.0,29034,24628,0.8482468829647999,0.7782309884338158,55712.0,71588.0,-0.08254188248386363,0.8698124412266022,0.3809030437611636,-0.7769360786724032,1.700101264388842,"Census Tract 9201, Giles County, Tennessee"
366,47057,97,0.004251961600841625,0.0008477809334068077,20.0,117,0.005128654714417218,0.013734051121190284,324.0,658,0.028843203436637006,0.04383027425713197,1034.0,48,0.002104063472581423,0.0025009537535500828,59.0,22813,21689,0.9507298470170517,0.9390869399347208,22154.0,23591.0,-0.012246283335756059,1.67790519852747,0.5196049340850328,-0.8006141604761907,0.18863037457787568,"Census Tract 5001, Grainger County, Tennessee"
367,47059,223,0.003255379404980877,0.004088618427308168,430.0,1453,0.02121105953110858,0.11676333555196347,12280.0,2045,0.029853142973927767,0.0656936388704003,6909.0,181,0.002642258620186272,0.011020252923837596,1159.0,68502,64027,0.9346734401915272,0.8024341542264904,84392.0,105170.0,-0.14148180560040213,4.50483276805272,1.2005602200000793,0.25595757626665483,3.1707699767332764,"Census Tract 901, Greene County, Tennessee"
368,47061,59,0.0043723136208685355,0.037967733761297404,899.0,72,0.005335704757670075,0.10862403919249937,2572.0,26,0.0019267822736030828,0.027789509249091984,658.0,53,0.003927671557729362,0.014570487372244275,345.0,13494,10835,0.8029494590188232,0.8110482304248672,19204.0,23678.0,0.010086277928302412,19.357955345327593,13.42275530027874,7.683671175846559,2.709701067944608,"Census Tract 9550, Grundy County, Tennessee"
369,47063,534,0.008448966030093508,0.0017802355971364718,47.0,2202,0.034840118348812565,0.043596833453278284,1151.0,7489,0.11849121086024395,0.15893337373584335,4196.0,123,0.0019461101529990664,0.006590659444718003,174.0,63203,51931,0.8216540354097116,0.7890988977690239,20833.0,26401.0,-0.039621466259158966,0.2513399930733635,0.34130938980191083,-0.78929544860334,2.386580885239935,"Census Tract 1001, Hamblen County, Tennessee"
370,47065,6778,0.01929377606353453,0.003290630141609596,234.0,68661,0.1954455530094932,0.19289561389939672,13717.0,18547,0.052794580208081296,0.07065011039079748,5024.0,779,0.002217446378503011,0.011432830363797443,813.0,351305,251303,0.7153413700345853,0.7217308152043987,51323.0,71111.0,0.008932022440564902,-0.013046800353511356,0.33820763632065076,-0.8294460280468929,4.1558542630986635,"Census Tract 4, Hamilton County, Tennessee"
371,47067,6,0.0009078529278256924,0.00012402331638348009,1.0,26,0.003934029353911333,0.007193352350241845,58.0,48,0.007262823422605537,0.006449212451940965,52.0,48,0.007262823422605537,0.00012402331638348009,1.0,6609,6426,0.9723104857013164,0.9861093885650504,7951.0,8063.0,0.014191868818303366,0.8284948339518599,-0.11202406052337832,-0.8633883170035968,-0.9829235396254495,"Census Tract 9605, Hancock County, Tennessee"
372,47069,184,0.007083734359961502,0.002626148940161321,98.0,10796,0.4156304138594803,0.4547793230967119,16971.0,440,0.01693936477382098,0.016453627033255622,614.0,74,0.0028488931665062557,0.005654259452796314,211.0,25975,14228,0.547757459095284,0.5204866414770748,19423.0,37317.0,-0.04978630078949842,0.09419163740617731,-0.028675085934511846,-0.629270550431031,0.9847214768430308,"Census Tract 9501, Hardeman County, Tennessee"
373,47071,33,0.001277139208173691,0.0024890723652258376,82.0,960,0.037153140601416466,0.04073579407479359,1342.0,531,0.02055033089515848,0.016634288489558037,548.0,110,0.004257130693912303,0.002883681398737251,95.0,25839,23823,0.9219784047370254,0.9372571636716852,30877.0,32944.0,0.01657171020075876,0.09642935739436598,-0.19055860587252327,0.9489436619718308,-0.32262323943661975,"Census Tract 9201, Hardin County, Tennessee"
374,47073,233,0.004119009316385878,0.0008404370272541723,28.0,709,0.012533809464882351,0.018009364869732262,600.0,852,0.015061785139745787,0.025453235682554927,848.0,137,0.002421906765428607,0.002551326689878737,85.0,56567,54005,0.9547085756713278,0.95314563573058,31755.0,33316.0,-0.0016370858925707221,0.43686282452206626,0.6899215761209914,-0.7959613677223744,0.05343720340416436,"Census Tract 501, Hawkins County, Tennessee"
375,47075,13,0.0007170831264824315,0.006791950620683326,592.0,9067,0.5001379006012466,0.3973979486473464,34638.0,827,0.04561751889238237,0.07094834905119203,6184.0,50,0.0027580120249324287,0.021660815492990062,1888.0,18129,8097,0.4466324673175575,0.5032009361877883,43860.0,87162.0,0.12665552329855667,-0.20542324792900157,0.5552873276288517,8.471636369412924,6.8537784814483365,"Census Tract 9301, Haywood County, Tennessee"
376,47077,20,0.0007155123068116773,0.0027228411236843264,186.0,2200,0.07870635374928449,0.21358199997072214,14590.0,603,0.021572696050372063,0.03620207580038354,2473.0,13,0.00046508299942759,0.016190657434380994,1106.0,27952,24542,0.8780051516886089,0.7313024256708291,49956.0,68311.0,-0.16708640688000087,1.713656392355284,0.6781433213471324,2.805442754461214,33.81240435429367,"Census Tract 9750, Henderson County, Tennessee"
377,47079,97,0.003003932984422905,0.00046123824729466027,13.0,2777,0.08599919482208665,0.07667198864644315,2161.0,758,0.02347403301229445,0.01145999645201348,323.0,68,0.0021058499272243038,0.004896221394358701,138.0,32291,28307,0.8766219689696819,0.90651055525989,25550.0,28185.0,0.03409518281333623,-0.10845690119470808,-0.5118011273984601,-0.8464552139856508,1.3250571330181886,"Census Tract 9690, Henry County, Tennessee"
378,47081,44,0.0018143581707970805,0.014533890509606037,553.0,1150,0.04742072491856007,0.0756918710084365,2880.0,581,0.023957774937116,0.022155641409761097,843.0,52,0.0021442414745783678,0.005046124733895765,192.0,24251,22049,0.9091996206342008,0.8825724723383006,33581.0,38049.0,-0.029286360983440285,0.5961770120222547,-0.07522123953852622,7.010485880646728,1.3533379023405039,"Census Tract 9501, Hickman County, Tennessee"
